city,atlas,block,block_size,N,z_kde,dirichlet_unnorm,r2_base_block,r2_aug_block,gain_block,eig_energy_test
d3_chicago_divvy,chicago_divvy,8,108,1337,-2.4065046415887537,0.8967027334190592,-1.1061649226848083,-0.9730360910322853,0.13312883165252298,0.017095424534978046
d3_chicago_divvy,chicago_divvy,9,115,1337,-2.4065046415887537,0.8967027334190592,-0.9552702521984711,-0.6025415088884478,0.35272874331002324,0.0076771477853621916
d3_chicago_divvy,chicago_divvy,-1,115,1337,-2.4065046415887537,0.8967027334190592,0.3375767223066446,0.4678638888739747,0.13028716656733008,
d3_chicago_divvy,chicago_divvy,-2,115,1337,-2.4065046415887537,0.8967027334190592,0.48435840754038106,0.5959944685773457,0.11163606103696466,
d3_chicago_divvy,chicago_divvy,-3,115,1337,-2.4065046415887537,0.8967027334190592,0.4621289633264897,0.5516883400056911,0.08955937667920144,
d3_chicago_divvy,chicago_divvy,-4,115,1337,-2.4065046415887537,0.8967027334190592,0.41452057502700135,0.5218554551450669,0.10733488011806558,
d3_chicago_divvy,chicago_divvy,-5,115,1337,-2.4065046415887537,0.8967027334190592,0.37855595065057857,0.4786646739338527,0.10010872328327414,
d3_chicago_divvy,chicago_divvy,-6,115,1337,-2.4065046415887537,0.8967027334190592,0.5031299767782209,0.5952840331488664,0.09215405637064544,
d3_chicago_divvy,chicago_divvy,-7,115,1337,-2.4065046415887537,0.8967027334190592,0.11808874613194353,0.30658841464829134,0.1884996685163478,
d3_chicago_divvy,chicago_divvy,-8,115,1337,-2.4065046415887537,0.8967027334190592,0.39901521439502796,0.5286144132487904,0.12959919885376248,
d3_chicago_divvy,chicago_divvy,-9,115,1337,-2.4065046415887537,0.8967027334190592,0.3592982782802133,0.42831553504046693,0.06901725676025361,
d3_chicago_divvy,chicago_divvy,-10,115,1337,-2.4065046415887537,0.8967027334190592,0.40153881321625096,0.5067784328740199,0.10523961965776896,
d3_dc_capitalbikeshare,dc_capitalbikeshare,0,448,765,2.0499362775869643,0.7931013485145498,-0.19598608709496879,-0.19871839566673755,-0.00273230857176876,0.011823618267192146
d3_dc_capitalbikeshare,dc_capitalbikeshare,1,61,765,2.0499362775869643,0.7931013485145498,-0.668840982951785,-0.8401094706194308,-0.1712684876676458,0.0023486448630870636
d3_dc_capitalbikeshare,dc_capitalbikeshare,2,32,765,2.0499362775869643,0.7931013485145498,-6.782590700961114,-8.811583879969676,-2.0289931790085625,4.480913223189293e-25
d3_dc_capitalbikeshare,dc_capitalbikeshare,3,17,765,2.0499362775869643,0.7931013485145498,-1.438026354826063,-1.1563934312104558,0.2816329236156072,0.0016287848089502179
d3_dc_capitalbikeshare,dc_capitalbikeshare,4,15,765,2.0499362775869643,0.7931013485145498,-0.7607809960094176,-0.9087804837029567,-0.1479994876935391,0.0579438076439227
d3_dc_capitalbikeshare,dc_capitalbikeshare,5,47,765,2.0499362775869643,0.7931013485145498,-6.6006448708256675,-7.4614606421699285,-0.860815771344261,0.011653558183535797
d3_dc_capitalbikeshare,dc_capitalbikeshare,6,110,765,2.0499362775869643,0.7931013485145498,-3.3033658782725164,-3.244317097115557,0.05904878115695933,0.01001764753106755
d3_dc_capitalbikeshare,dc_capitalbikeshare,7,7,765,2.0499362775869643,0.7931013485145498,0.1992027940411517,-0.23141553990438446,-0.43061833394553617,0.1032734932371676
d3_dc_capitalbikeshare,dc_capitalbikeshare,8,8,765,2.0499362775869643,0.7931013485145498,-2.4812351000391293,-1.5176891846077014,0.9635459154314279,0.02283688035206662
d3_dc_capitalbikeshare,dc_capitalbikeshare,9,20,765,2.0499362775869643,0.7931013485145498,-3.062202279030209,-3.6806712112477102,-0.6184689322175014,0.02326750492864701
d3_dc_capitalbikeshare,dc_capitalbikeshare,-1,20,765,2.0499362775869643,0.7931013485145498,0.643038262343232,0.6474167652974,0.004378502954167973,
d3_dc_capitalbikeshare,dc_capitalbikeshare,-2,20,765,2.0499362775869643,0.7931013485145498,0.4994228178885861,0.49525795718981847,-0.004164860698767647,
d3_dc_capitalbikeshare,dc_capitalbikeshare,-3,20,765,2.0499362775869643,0.7931013485145498,0.34565478641700664,0.3684443844266465,0.022789598009639866,
d3_dc_capitalbikeshare,dc_capitalbikeshare,-4,20,765,2.0499362775869643,0.7931013485145498,0.347416056559526,0.5070357536630503,0.1596196971035243,
d3_dc_capitalbikeshare,dc_capitalbikeshare,-5,20,765,2.0499362775869643,0.7931013485145498,0.5419371502720406,0.547907929840739,0.005970779568698403,
d3_dc_capitalbikeshare,dc_capitalbikeshare,-6,20,765,2.0499362775869643,0.7931013485145498,0.7068011611608458,0.7105107438264553,0.003709582665609501,
d3_dc_capitalbikeshare,dc_capitalbikeshare,-7,20,765,2.0499362775869643,0.7931013485145498,0.5513238201821182,0.5607582040579695,0.009434383875851271,
d3_dc_capitalbikeshare,dc_capitalbikeshare,-8,20,765,2.0499362775869643,0.7931013485145498,0.45598279979194034,0.45779913256713,0.0018163327751896663,
d3_dc_capitalbikeshare,dc_capitalbikeshare,-9,20,765,2.0499362775869643,0.7931013485145498,0.296405157802613,0.30684043623548696,0.010435278432873951,
d3_dc_capitalbikeshare,dc_capitalbikeshare,-10,20,765,2.0499362775869643,0.7931013485145498,0.7067759281978472,0.7119041286426807,0.0051282004448335305,
d3_sf_baywheels,sf_baywheels,0,68,552,-3.1464352207071085,1.093297986562468,-1.510947746833033,-0.6919279686339852,0.8190197781990478,0.017193027427662592
d3_sf_baywheels,sf_baywheels,1,77,552,-3.1464352207071085,1.093297986562468,-0.37198711487741787,-0.21243986862101094,0.15954724625640693,0.02569030614506384
d3_sf_baywheels,sf_baywheels,2,61,552,-3.1464352207071085,1.093297986562468,-0.7722574220383305,-0.34142613318587656,0.4308312888524539,0.021571854125101673
d3_sf_baywheels,sf_baywheels,3,54,552,-3.1464352207071085,1.093297986562468,-1.6635950138417228,-0.48056004699953525,1.1830349668421876,0.035008895938628146
d3_sf_baywheels,sf_baywheels,4,53,552,-3.1464352207071085,1.093297986562468,-1.7458553763356197,-0.7093733166365179,1.0364820596991018,0.03187454856925958
d3_sf_baywheels,sf_baywheels,5,32,552,-3.1464352207071085,1.093297986562468,-53.66508046698181,-50.95950465928095,2.7055758077008605,0.021721320651424375
d3_sf_baywheels,sf_baywheels,6,76,552,-3.1464352207071085,1.093297986562468,0.240556817393621,0.30551300252415425,0.06495618513053325,0.022190619547995658
d3_sf_baywheels,sf_baywheels,7,69,552,-3.1464352207071085,1.093297986562468,-0.1495159266996009,0.01270736687001306,0.16222329356961396,0.015311803719922626
d3_sf_baywheels,sf_baywheels,8,36,552,-3.1464352207071085,1.093297986562468,-0.053703815765822505,0.10529235493878686,0.15899617070460936,0.024299756222570513
d3_sf_baywheels,sf_baywheels,9,26,552,-3.1464352207071085,1.093297986562468,-10.584468390705666,-6.291820429707224,4.292647960998442,0.014461949539644487
d3_sf_baywheels,sf_baywheels,-1,26,552,-3.1464352207071085,1.093297986562468,0.11522089522446133,0.3398759486045534,0.22465505338009206,
d3_sf_baywheels,sf_baywheels,-2,26,552,-3.1464352207071085,1.093297986562468,0.5096985224830494,0.6555899464859781,0.14589142400292876,
d3_sf_baywheels,sf_baywheels,-3,26,552,-3.1464352207071085,1.093297986562468,0.2404499337877095,0.3579163285231073,0.11746639473539777,
d3_sf_baywheels,sf_baywheels,-4,26,552,-3.1464352207071085,1.093297986562468,0.43290091845052137,0.5563345431381723,0.12343362468765096,
d3_sf_baywheels,sf_baywheels,-5,26,552,-3.1464352207071085,1.093297986562468,0.4204062545870808,0.5669705082051727,0.1465642536180919,
d3_sf_baywheels,sf_baywheels,-6,26,552,-3.1464352207071085,1.093297986562468,0.5837712274511437,0.7066910245038975,0.1229197970527538,
d3_sf_baywheels,sf_baywheels,-7,26,552,-3.1464352207071085,1.093297986562468,0.36530072632948585,0.5114573271837304,0.14615660085424453,
d3_sf_baywheels,sf_baywheels,-8,26,552,-3.1464352207071085,1.093297986562468,0.2997957678889922,0.4051853204432764,0.10538955255428417,
d3_sf_baywheels,sf_baywheels,-9,26,552,-3.1464352207071085,1.093297986562468,0.3561063674819178,0.5169296388331274,0.16082327135120955,
d3_sf_baywheels,sf_baywheels,-10,26,552,-3.1464352207071085,1.093297986562468,0.2975240416899727,0.4855949588977879,0.1880709172078152,
