city,split_id,N,z_kde,dirichlet_unnorm,dirichlet_sym,r2_base,r2_aug,gain
d16_london_tfl,4,788,-12.747587995559863,2.2827152518966005,0.6368569472608073,0.17237279484739954,0.23484913895911697,0.06247634411171743
d16_london_tfl,5,788,-12.747587995559863,2.2827152518966005,0.6368569472608073,0.13923069146107125,0.19403556892138363,0.05480487746031237
d16_london_tfl,6,788,-12.747587995559863,2.2827152518966005,0.6368569472608073,0.21366409366924322,0.2490045974657007,0.03534050379645748
d16_london_tfl,7,788,-12.747587995559863,2.2827152518966005,0.6368569472608073,0.18035736615969078,0.2194013241759618,0.03904395801627103
d16_london_tfl,8,788,-12.747587995559863,2.2827152518966005,0.6368569472608073,0.0869421006216563,0.1188156880808543,0.031873587459197994
d16_london_tfl,9,788,-12.747587995559863,2.2827152518966005,0.6368569472608073,0.1827779636985083,0.23469165405641512,0.05191369035790683
d3_boston_bluebikes,0,493,-3.5359695428935165,1.0920720978920242,0.29536130334503197,0.462356567343156,0.5414408057671999,0.07908423842404388
d3_boston_bluebikes,1,493,-3.5359695428935165,1.0920720978920242,0.29536130334503197,0.44858808260701777,0.5285329424679382,0.07994485986092048
d3_boston_bluebikes,2,493,-3.5359695428935165,1.0920720978920242,0.29536130334503197,0.5004959099701061,0.5778728700761758,0.07737696010606976
d3_boston_bluebikes,3,493,-3.5359695428935165,1.0920720978920242,0.29536130334503197,0.44118681908050505,0.5157834432194001,0.074596624138895
d3_boston_bluebikes,4,493,-3.5359695428935165,1.0920720978920242,0.29536130334503197,0.4413491666283682,0.5140072043238457,0.07265803769547752
d3_boston_bluebikes,5,493,-3.5359695428935165,1.0920720978920242,0.29536130334503197,0.37810552410380294,0.45738995678224525,0.07928443267844232
d3_boston_bluebikes,6,493,-3.5359695428935165,1.0920720978920242,0.29536130334503197,0.48505434501452716,0.5501811167331868,0.06512677171865966
d3_boston_bluebikes,7,493,-3.5359695428935165,1.0920720978920242,0.29536130334503197,0.4562999743166941,0.5113951884216141,0.05509521410492002
d3_boston_bluebikes,8,493,-3.5359695428935165,1.0920720978920242,0.29536130334503197,0.5301142065739894,0.5988198272778482,0.06870562070385877
d3_boston_bluebikes,9,493,-3.5359695428935165,1.0920720978920242,0.29536130334503197,0.5422268547348807,0.6160896486057146,0.07386279387083383
d3_chicago_divvy,0,1337,-2.4065046415887537,0.8967027334190592,0.23953674458005594,0.5012177724008552,0.5802951947253293,0.07907742232447412
d3_chicago_divvy,1,1337,-2.4065046415887537,0.8967027334190592,0.23953674458005594,0.4768980839008844,0.5738770591955374,0.09697897529465305
d3_chicago_divvy,2,1337,-2.4065046415887537,0.8967027334190592,0.23953674458005594,0.47049246794659316,0.5430856333430438,0.07259316539645067
d3_chicago_divvy,3,1337,-2.4065046415887537,0.8967027334190592,0.23953674458005594,0.3801205995793765,0.48702777596189173,0.10690717638251523
d3_chicago_divvy,4,1337,-2.4065046415887537,0.8967027334190592,0.23953674458005594,0.4604936271205565,0.5596852624183761,0.0991916352978196
d3_chicago_divvy,5,1337,-2.4065046415887537,0.8967027334190592,0.23953674458005594,0.4414407480217445,0.5255655933757606,0.0841248453540161
d3_chicago_divvy,6,1337,-2.4065046415887537,0.8967027334190592,0.23953674458005594,0.4515117336410288,0.5611071194900394,0.10959538584901063
d3_chicago_divvy,7,1337,-2.4065046415887537,0.8967027334190592,0.23953674458005594,0.42097569817495784,0.5344767728099731,0.11350107463501524
d3_chicago_divvy,8,1337,-2.4065046415887537,0.8967027334190592,0.23953674458005594,0.5290814159638398,0.6310212755362551,0.10193985957241525
d3_chicago_divvy,9,1337,-2.4065046415887537,0.8967027334190592,0.23953674458005594,0.48493471587223713,0.5774588861188729,0.09252417024663573
d3_dc_capitalbikeshare,0,765,2.0499362775869643,0.7931013485145498,0.21073381467254929,0.5466081467688717,0.5496017030579793,0.0029935562891075795
d3_dc_capitalbikeshare,1,765,2.0499362775869643,0.7931013485145498,0.21073381467254929,0.5990727145691042,0.5994741292677688,0.000401414698664615
d3_dc_capitalbikeshare,2,765,2.0499362775869643,0.7931013485145498,0.21073381467254929,0.49861551073374943,0.5484646501278094,0.049849139394059994
d3_dc_capitalbikeshare,3,765,2.0499362775869643,0.7931013485145498,0.21073381467254929,0.5458953952223948,0.5559525447697515,0.010057149547356703
d3_dc_capitalbikeshare,4,765,2.0499362775869643,0.7931013485145498,0.21073381467254929,0.5661070227105256,0.6017552380036896,0.035648215293163976
d3_dc_capitalbikeshare,5,765,2.0499362775869643,0.7931013485145498,0.21073381467254929,0.4929881760032463,0.49937277491760834,0.00638459891436205
d3_dc_capitalbikeshare,6,765,2.0499362775869643,0.7931013485145498,0.21073381467254929,0.5504214010286532,0.5696768720637885,0.019255471035135252
d3_dc_capitalbikeshare,7,765,2.0499362775869643,0.7931013485145498,0.21073381467254929,0.5747660920311979,0.6150556307049342,0.0402895386737363
d3_dc_capitalbikeshare,8,765,2.0499362775869643,0.7931013485145498,0.21073381467254929,0.5184639526467347,0.5226956670793257,0.004231714432590961
